20:06:05.418 WARN  ~~ LOOPS: 13. ENTITY #: 477//78. VIEW #: 1. BACKLOGGED :: 139.154%! ~~ 
21:51:58.170 WARN  Total entity life+thought cycle time: 96 
21:51:58.170 WARN  Total entity selfie-taking time: 25 
21:51:58.170 WARN  Total time: 1084 
21:51:59.175 WARN  ~~ LOOPS: 8. ENTITY #: 522//58. VIEW #: 1. BACKLOGGED :: 190.125%! ~~ 
21:51:59.176 WARN  Total activation time: 126 
21:51:59.176 WARN  Total collision time: 2 
21:51:59.180 WARN  Total cycle time: 379 
21:51:59.180 WARN  Total player update time: 55 
21:51:59.181 WARN  Total lb+minimap processing time: 63 
21:51:59.182 WARN  Total entity physics calculation time: 117 
21:51:59.183 WARN  Total entity life+thought cycle time: 47 
21:51:59.183 WARN  Total entity selfie-taking time: 23 
21:51:59.184 WARN  Total time: 812 
21:52:07.825 WARN  ~~ LOOPS: 14. ENTITY #: 518//31. VIEW #: 0. BACKLOGGED :: 103.286%! ~~ 
21:52:07.825 WARN  Total activation time: 47 
21:52:07.826 WARN  Total collision time: 21 
21:52:07.826 WARN  Total cycle time: 413 
21:52:07.826 WARN  Total player update time: 0 
21:52:07.826 WARN  Total lb+minimap processing time: 123 
21:52:07.826 WARN  Total entity physics calculation time: 123 
21:52:07.826 WARN  Total entity life+thought cycle time: 86 
21:52:07.834 WARN  Total entity selfie-taking time: 40 
21:52:07.834 WARN  Total time: 853 
21:52:23.452 WARN  ~~ LOOPS: 8. ENTITY #: 508//46. VIEW #: 1. BACKLOGGED :: 246.375%! ~~ 
21:52:23.458 WARN  Total activation time: 128 
21:52:23.458 WARN  Total collision time: 4 
21:52:23.459 WARN  Total cycle time: 525 
21:52:23.463 WARN  Total player update time: 54 
21:52:23.464 WARN  Total lb+minimap processing time: 208 
21:52:23.464 WARN  Total entity physics calculation time: 165 
21:52:23.465 WARN  Total entity life+thought cycle time: 94 
21:52:23.465 WARN  Total entity selfie-taking time: 7 
21:52:23.466 WARN  Total time: 1185 
21:52:24.467 WARN  ~~ LOOPS: 13. ENTITY #: 508//45. VIEW #: 1. BACKLOGGED :: 113.538%! ~~ 
21:52:24.467 WARN  Total activation time: 148 
21:52:24.467 WARN  Total collision time: 4 
21:52:24.467 WARN  Total cycle time: 340 
21:52:24.467 WARN  Total player update time: 13 
21:52:24.467 WARN  Total lb+minimap processing time: 30 
21:52:24.467 WARN  Total entity physics calculation time: 64 
21:52:24.467 WARN  Total entity life+thought cycle time: 67 
21:52:24.467 WARN  Total entity selfie-taking time: 31 
21:52:24.467 WARN  Total time: 697 
21:52:43.593 WARN  ~~ LOOPS: 14. ENTITY #: 503//68. VIEW #: 1. BACKLOGGED :: 116.571%! ~~ 
21:52:43.594 WARN  Total activation time: 89 
21:52:43.596 WARN  Total collision time: 7 
21:52:43.597 WARN  Total cycle time: 448 
21:52:43.598 WARN  Total player update time: 17 
21:52:43.599 WARN  Total lb+minimap processing time: 37 
21:52:43.600 WARN  Total entity physics calculation time: 71 
21:52:43.601 WARN  Total entity life+thought cycle time: 104 
21:52:43.602 WARN  Total entity selfie-taking time: 26 
21:52:43.603 WARN  Total time: 799 
21:52:48.262 WARN  ~~ LOOPS: 13. ENTITY #: 505//34. VIEW #: 1. BACKLOGGED :: 114.692%! ~~ 
21:52:48.263 WARN  Total activation time: 51 
21:52:48.263 WARN  Total collision time: 3 
21:52:48.277 WARN  Total cycle time: 443 
21:52:48.278 WARN  Total player update time: 26 
21:52:48.279 WARN  Total lb+minimap processing time: 288 
21:52:48.279 WARN  Total entity physics calculation time: 135 
21:52:48.280 WARN  Total entity life+thought cycle time: 97 
21:52:48.290 WARN  Total entity selfie-taking time: 44 
21:52:48.291 WARN  Total time: 1087 
21:52:52.735 WARN  ~~ LOOPS: 10. ENTITY #: 507//35. VIEW #: 1. BACKLOGGED :: 145.800%! ~~ 
21:52:52.736 WARN  Total activation time: 143 
21:52:52.736 WARN  Total collision time: 1 
21:52:52.737 WARN  Total cycle time: 342 
21:52:52.738 WARN  Total player update time: 4 
21:52:52.738 WARN  Total lb+minimap processing time: 192 
21:52:52.739 WARN  Total entity physics calculation time: 87 
21:52:52.739 WARN  Total entity life+thought cycle time: 66 
21:52:52.740 WARN  Total entity selfie-taking time: 2 
21:52:52.741 WARN  Total time: 837 
21:52:54.283 WARN  ~~ LOOPS: 5. ENTITY #: 507//33. VIEW #: 1. BACKLOGGED :: 226.200%! ~~ 
21:52:54.283 WARN  Total activation time: 49 
21:52:54.283 WARN  Total collision time: 0 
21:52:54.283 WARN  Total cycle time: 328 
21:52:54.283 WARN  Total player update time: 11 
21:52:54.283 WARN  Total lb+minimap processing time: 316 
21:52:54.283 WARN  Total entity physics calculation time: 22 
21:52:54.283 WARN  Total entity life+thought cycle time: 90 
21:52:54.284 WARN  Total entity selfie-taking time: 1 
21:52:54.284 WARN  Total time: 817 
21:54:18.553 WARN  ~~ LOOPS: 15. ENTITY #: 281//232. VIEW #: 2. BACKLOGGED :: 101.200%! ~~ 
21:54:18.559 WARN  Total activation time: 38 
21:54:18.560 WARN  Total collision time: 22 
21:54:18.561 WARN  Total cycle time: 444 
21:54:18.561 WARN  Total player update time: 82 
21:54:18.562 WARN  Total lb+minimap processing time: 4 
21:54:18.563 WARN  Total entity physics calculation time: 15 
21:54:18.563 WARN  Total entity life+thought cycle time: 155 
21:54:18.564 WARN  Total entity selfie-taking time: 64 
21:54:18.564 WARN  Total time: 824 
21:54:20.576 WARN  ~~ LOOPS: 12. ENTITY #: 305//248. VIEW #: 1. BACKLOGGED :: 130.750%! ~~ 
21:54:20.577 WARN  Total activation time: 70 
21:54:20.578 WARN  Total collision time: 81 
21:54:20.578 WARN  Total cycle time: 371 
21:54:20.579 WARN  Total player update time: 109 
21:54:20.580 WARN  Total lb+minimap processing time: 4 
21:54:20.580 WARN  Total entity physics calculation time: 9 
21:54:20.581 WARN  Total entity life+thought cycle time: 158 
21:54:20.582 WARN  Total entity selfie-taking time: 26 
21:54:20.583 WARN  Total time: 828 
21:54:22.687 WARN  ~~ LOOPS: 10. ENTITY #: 306//247. VIEW #: 1. BACKLOGGED :: 173.700%! ~~ 
21:54:22.687 WARN  Total activation time: 50 
21:54:22.687 WARN  Total collision time: 39 
21:54:22.687 WARN  Total cycle time: 490 
21:54:22.687 WARN  Total player update time: 149 
21:54:22.687 WARN  Total lb+minimap processing time: 22 
21:54:22.687 WARN  Total entity physics calculation time: 10 
21:54:22.687 WARN  Total entity life+thought cycle time: 206 
21:54:22.687 WARN  Total entity selfie-taking time: 97 
21:54:22.687 WARN  Total time: 1063 
21:54:23.702 WARN  ~~ LOOPS: 10. ENTITY #: 307//245. VIEW #: 1. BACKLOGGED :: 156.900%! ~~ 
21:54:23.702 WARN  Total activation time: 32 
21:54:23.702 WARN  Total collision time: 9 
21:54:23.702 WARN  Total cycle time: 482 
21:54:23.702 WARN  Total player update time: 175 
21:54:23.702 WARN  Total lb+minimap processing time: 12 
21:54:23.702 WARN  Total entity physics calculation time: 41 
21:54:23.702 WARN  Total entity life+thought cycle time: 239 
21:54:23.702 WARN  Total entity selfie-taking time: 75 
21:54:23.702 WARN  Total time: 1065 
21:54:25.726 WARN  ~~ LOOPS: 14. ENTITY #: 312//245. VIEW #: 1. BACKLOGGED :: 118.071%! ~~ 
21:54:25.726 WARN  Total activation time: 46 
21:54:25.726 WARN  Total collision time: 17 
21:54:25.726 WARN  Total cycle time: 488 
21:54:25.726 WARN  Total player update time: 99 
21:54:25.726 WARN  Total lb+minimap processing time: 5 
21:54:25.726 WARN  Total entity physics calculation time: 30 
21:54:25.726 WARN  Total entity life+thought cycle time: 259 
21:54:25.727 WARN  Total entity selfie-taking time: 55 
21:54:25.727 WARN  Total time: 999 
21:54:26.777 WARN  ~~ LOOPS: 11. ENTITY #: 310//247. VIEW #: 1. BACKLOGGED :: 128.182%! ~~ 
21:54:26.777 WARN  Total activation time: 49 
21:54:26.778 WARN  Total collision time: 16 
21:54:26.779 WARN  Total cycle time: 405 
21:54:26.780 WARN  Total player update time: 101 
21:54:26.781 WARN  Total lb+minimap processing time: 17 
21:54:26.783 WARN  Total entity physics calculation time: 11 
21:54:26.784 WARN  Total entity life+thought cycle time: 223 
21:54:26.784 WARN  Total entity selfie-taking time: 23 
21:54:26.785 WARN  Total time: 845 
21:54:27.793 WARN  ~~ LOOPS: 13. ENTITY #: 301//241. VIEW #: 1. BACKLOGGED :: 111.462%! ~~ 
21:54:27.793 WARN  Total activation time: 31 
21:54:27.794 WARN  Total collision time: 17 
21:54:27.794 WARN  Total cycle time: 435 
21:54:27.794 WARN  Total player update time: 131 
21:54:27.794 WARN  Total lb+minimap processing time: 4 
21:54:27.794 WARN  Total entity physics calculation time: 33 
21:54:27.794 WARN  Total entity life+thought cycle time: 182 
21:54:27.794 WARN  Total entity selfie-taking time: 53 
21:54:27.794 WARN  Total time: 886 
21:54:28.803 WARN  ~~ LOOPS: 12. ENTITY #: 309//238. VIEW #: 1. BACKLOGGED :: 146.500%! ~~ 
21:54:28.803 WARN  Total activation time: 48 
21:54:28.803 WARN  Total collision time: 51 
21:54:28.803 WARN  Total cycle time: 487 
21:54:28.803 WARN  Total player update time: 93 
21:54:28.803 WARN  Total lb+minimap processing time: 17 
21:54:28.803 WARN  Total entity physics calculation time: 43 
21:54:28.803 WARN  Total entity life+thought cycle time: 277 
21:54:28.803 WARN  Total entity selfie-taking time: 47 
21:54:28.803 WARN  Total time: 1063 
21:54:35.958 WARN  ~~ LOOPS: 14. ENTITY #: 330//256. VIEW #: 2. BACKLOGGED :: 120.643%! ~~ 
21:54:35.960 WARN  Total activation time: 55 
21:54:35.960 WARN  Total collision time: 87 
21:54:35.964 WARN  Total cycle time: 420 
21:54:35.965 WARN  Total player update time: 111 
21:54:35.966 WARN  Total lb+minimap processing time: 19 
21:54:35.966 WARN  Total entity physics calculation time: 77 
21:54:35.967 WARN  Total entity life+thought cycle time: 173 
21:54:35.967 WARN  Total entity selfie-taking time: 47 
21:54:35.968 WARN  Total time: 989 
21:54:52.549 WARN  ~~ LOOPS: 12. ENTITY #: 348//244. VIEW #: 2. BACKLOGGED :: 128.000%! ~~ 
21:54:52.558 WARN  Total activation time: 96 
21:54:52.559 WARN  Total collision time: 54 
21:54:52.560 WARN  Total cycle time: 362 
21:54:52.562 WARN  Total player update time: 114 
21:54:52.562 WARN  Total lb+minimap processing time: 79 
21:54:52.563 WARN  Total entity physics calculation time: 17 
21:54:52.563 WARN  Total entity life+thought cycle time: 187 
21:54:52.564 WARN  Total entity selfie-taking time: 53 
21:54:52.566 WARN  Total time: 962 
21:54:53.575 WARN  ~~ LOOPS: 9. ENTITY #: 354//249. VIEW #: 2. BACKLOGGED :: 206.000%! ~~ 
21:54:53.575 WARN  Total activation time: 84 
21:54:53.575 WARN  Total collision time: 79 
21:54:53.575 WARN  Total cycle time: 455 
21:54:53.575 WARN  Total player update time: 139 
21:54:53.575 WARN  Total lb+minimap processing time: 9 
21:54:53.575 WARN  Total entity physics calculation time: 48 
21:54:53.575 WARN  Total entity life+thought cycle time: 174 
21:54:53.576 WARN  Total entity selfie-taking time: 27 
21:54:53.576 WARN  Total time: 1015 
21:55:10.861 WARN  ~~ LOOPS: 14. ENTITY #: 375//248. VIEW #: 1. BACKLOGGED :: 103.071%! ~~ 
21:55:10.861 WARN  Total activation time: 47 
21:55:10.861 WARN  Total collision time: 33 
21:55:10.861 WARN  Total cycle time: 401 
21:55:10.861 WARN  Total player update time: 87 
21:55:10.861 WARN  Total lb+minimap processing time: 4 
21:55:10.861 WARN  Total entity physics calculation time: 17 
21:55:10.861 WARN  Total entity life+thought cycle time: 143 
21:55:10.861 WARN  Total entity selfie-taking time: 15 
21:55:10.861 WARN  Total time: 747 
21:55:23.227 WARN  ~~ LOOPS: 9. ENTITY #: 363//237. VIEW #: 1. BACKLOGGED :: 227.667%! ~~ 
21:55:23.227 WARN  Total activation time: 69 
21:55:23.228 WARN  Total collision time: 46 
21:55:23.228 WARN  Total cycle time: 567 
21:55:23.228 WARN  Total player update time: 123 
21:55:23.228 WARN  Total lb+minimap processing time: 11 
21:55:23.228 WARN  Total entity physics calculation time: 18 
21:55:23.228 WARN  Total entity life+thought cycle time: 240 
21:55:23.228 WARN  Total entity selfie-taking time: 74 
21:55:23.228 WARN  Total time: 1148 
21:55:46.633 WARN  ~~ LOOPS: 15. ENTITY #: 367//244. VIEW #: 2. BACKLOGGED :: 107.000%! ~~ 
21:55:46.633 WARN  Total activation time: 44 
21:55:46.633 WARN  Total collision time: 27 
21:55:46.633 WARN  Total cycle time: 464 
21:55:46.633 WARN  Total player update time: 66 
21:55:46.633 WARN  Total lb+minimap processing time: 110 
21:55:46.633 WARN  Total entity physics calculation time: 35 
21:55:46.634 WARN  Total entity life+thought cycle time: 204 
21:55:46.634 WARN  Total entity selfie-taking time: 58 
21:55:46.634 WARN  Total time: 1008 
21:55:52.695 WARN  ~~ LOOPS: 12. ENTITY #: 359//180. VIEW #: 1. BACKLOGGED :: 135.000%! ~~ 
21:55:52.695 WARN  Total activation time: 103 
21:55:52.696 WARN  Total collision time: 22 
21:55:52.696 WARN  Total cycle time: 415 
21:55:52.696 WARN  Total player update time: 64 
21:55:52.696 WARN  Total lb+minimap processing time: 25 
21:55:52.696 WARN  Total entity physics calculation time: 32 
21:55:52.696 WARN  Total entity life+thought cycle time: 183 
21:55:52.696 WARN  Total entity selfie-taking time: 56 
21:55:52.696 WARN  Total time: 900 
21:56:07.054 WARN  ~~ LOOPS: 14. ENTITY #: 383//295. VIEW #: 1. BACKLOGGED :: 104.357%! ~~ 
21:56:07.054 WARN  Total activation time: 61 
21:56:07.054 WARN  Total collision time: 55 
21:56:07.054 WARN  Total cycle time: 371 
21:56:07.054 WARN  Total player update time: 95 
21:56:07.054 WARN  Total lb+minimap processing time: 10 
21:56:07.054 WARN  Total entity physics calculation time: 14 
21:56:07.054 WARN  Total entity life+thought cycle time: 212 
21:56:07.054 WARN  Total entity selfie-taking time: 48 
21:56:07.054 WARN  Total time: 866 
21:56:22.447 WARN  ~~ LOOPS: 13. ENTITY #: 384//260. VIEW #: 2. BACKLOGGED :: 109.154%! ~~ 
21:56:22.448 WARN  Total activation time: 55 
21:56:22.448 WARN  Total collision time: 43 
21:56:22.448 WARN  Total cycle time: 375 
21:56:22.448 WARN  Total player update time: 169 
21:56:22.448 WARN  Total lb+minimap processing time: 65 
21:56:22.448 WARN  Total entity physics calculation time: 29 
21:56:22.448 WARN  Total entity life+thought cycle time: 169 
21:56:22.448 WARN  Total entity selfie-taking time: 21 
21:56:22.448 WARN  Total time: 926 
21:56:23.465 WARN  ~~ LOOPS: 12. ENTITY #: 384//263. VIEW #: 2. BACKLOGGED :: 132.000%! ~~ 
21:56:23.465 WARN  Total activation time: 55 
21:56:23.466 WARN  Total collision time: 60 
21:56:23.466 WARN  Total cycle time: 413 
21:56:23.466 WARN  Total player update time: 138 
21:56:23.466 WARN  Total lb+minimap processing time: 8 
21:56:23.466 WARN  Total entity physics calculation time: 49 
21:56:23.466 WARN  Total entity life+thought cycle time: 130 
21:56:23.466 WARN  Total entity selfie-taking time: 83 
21:56:23.466 WARN  Total time: 936 
21:56:52.219 WARN  ~~ LOOPS: 12. ENTITY #: 391//235. VIEW #: 2. BACKLOGGED :: 118.000%! ~~ 
21:56:52.220 WARN  Total activation time: 90 
21:56:52.220 WARN  Total collision time: 90 
21:56:52.267 WARN  Total cycle time: 292 
21:56:52.268 WARN  Total player update time: 140 
21:56:52.268 WARN  Total lb+minimap processing time: 107 
21:56:52.271 WARN  Total entity physics calculation time: 32 
21:56:52.272 WARN  Total entity life+thought cycle time: 113 
21:56:52.272 WARN  Total entity selfie-taking time: 20 
21:56:52.276 WARN  Total time: 884 
21:56:53.402 WARN  ~~ LOOPS: 5. ENTITY #: 393//234. VIEW #: 2. BACKLOGGED :: 405.000%! ~~ 
21:56:53.402 WARN  Total activation time: 77 
21:56:53.402 WARN  Total collision time: 24 
21:56:53.403 WARN  Total cycle time: 574 
21:56:53.403 WARN  Total player update time: 120 
21:56:53.403 WARN  Total lb+minimap processing time: 62 
21:56:53.403 WARN  Total entity physics calculation time: 12 
21:56:53.403 WARN  Total entity life+thought cycle time: 103 
21:56:53.403 WARN  Total entity selfie-taking time: 226 
21:56:53.403 WARN  Total time: 1198 
21:56:54.423 WARN  ~~ LOOPS: 11. ENTITY #: 391//236. VIEW #: 2. BACKLOGGED :: 139.909%! ~~ 
21:56:54.429 WARN  Total activation time: 43 
21:56:54.429 WARN  Total collision time: 10 
21:56:54.429 WARN  Total cycle time: 459 
21:56:54.429 WARN  Total player update time: 57 
21:56:54.429 WARN  Total lb+minimap processing time: 20 
21:56:54.429 WARN  Total entity physics calculation time: 64 
21:56:54.429 WARN  Total entity life+thought cycle time: 218 
21:56:54.430 WARN  Total entity selfie-taking time: 32 
21:56:54.430 WARN  Total time: 903 
21:56:55.468 WARN  ~~ LOOPS: 14. ENTITY #: 392//232. VIEW #: 2. BACKLOGGED :: 109.286%! ~~ 
21:56:55.468 WARN  Total activation time: 63 
21:56:55.468 WARN  Total collision time: 29 
21:56:55.476 WARN  Total cycle time: 418 
21:56:55.476 WARN  Total player update time: 132 
21:56:55.477 WARN  Total lb+minimap processing time: 40 
21:56:55.477 WARN  Total entity physics calculation time: 21 
21:56:55.478 WARN  Total entity life+thought cycle time: 178 
21:56:55.478 WARN  Total entity selfie-taking time: 54 
21:56:55.485 WARN  Total time: 935 
21:57:05.757 WARN  ~~ LOOPS: 13. ENTITY #: 397//384. VIEW #: 2. BACKLOGGED :: 138.923%! ~~ 
21:57:05.757 WARN  Total activation time: 59 
21:57:05.757 WARN  Total collision time: 59 
21:57:05.760 WARN  Total cycle time: 482 
21:57:05.760 WARN  Total player update time: 140 
21:57:05.760 WARN  Total lb+minimap processing time: 36 
21:57:05.760 WARN  Total entity physics calculation time: 30 
21:57:05.760 WARN  Total entity life+thought cycle time: 247 
21:57:05.760 WARN  Total entity selfie-taking time: 50 
21:57:05.760 WARN  Total time: 1103 
21:57:06.806 WARN  ~~ LOOPS: 13. ENTITY #: 400//390. VIEW #: 2. BACKLOGGED :: 131.538%! ~~ 
21:57:06.806 WARN  Total activation time: 59 
21:57:06.806 WARN  Total collision time: 40 
21:57:06.806 WARN  Total cycle time: 471 
21:57:06.806 WARN  Total player update time: 88 
21:57:06.806 WARN  Total lb+minimap processing time: 41 
21:57:06.806 WARN  Total entity physics calculation time: 18 
21:57:06.806 WARN  Total entity life+thought cycle time: 250 
21:57:06.806 WARN  Total entity selfie-taking time: 52 
21:57:06.806 WARN  Total time: 1019 
21:57:07.849 WARN  ~~ LOOPS: 13. ENTITY #: 404//391. VIEW #: 2. BACKLOGGED :: 112.846%! ~~ 
21:57:07.849 WARN  Total activation time: 55 
21:57:07.849 WARN  Total collision time: 28 
21:57:07.849 WARN  Total cycle time: 406 
21:57:07.849 WARN  Total player update time: 92 
21:57:07.849 WARN  Total lb+minimap processing time: 18 
21:57:07.849 WARN  Total entity physics calculation time: 45 
21:57:07.854 WARN  Total entity life+thought cycle time: 170 
21:57:07.854 WARN  Total entity selfie-taking time: 40 
21:57:07.855 WARN  Total time: 854 
21:57:08.879 WARN  ~~ LOOPS: 14. ENTITY #: 411//396. VIEW #: 2. BACKLOGGED :: 111.643%! ~~ 
21:57:08.880 WARN  Total activation time: 67 
21:57:08.880 WARN  Total collision time: 41 
21:57:08.881 WARN  Total cycle time: 413 
21:57:08.881 WARN  Total player update time: 133 
21:57:08.882 WARN  Total lb+minimap processing time: 18 
21:57:08.883 WARN  Total entity physics calculation time: 49 
21:57:08.883 WARN  Total entity life+thought cycle time: 192 
21:57:08.884 WARN  Total entity selfie-taking time: 29 
